,,,,,,,,,,,,,,,,,,,,,
Standard & Poors 500 Index,Last: 4677.0298,Change:  -19.0202,,,,,,,,,,,,,,,,,,,
"Date: January 9, 2022, 3:11 AM EST",Bid: 4619.75,Ask: 4727.2202,Size: 1*1,Volume: 0,,,,,,,,,,,,,,,,,
Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
Fri Jan 21 2022,SPXW220121C04320000,280.2,0,359,362,0,0.248,0.957,0.0004,76,4320.00,SPXW220121P04320000,5.1,-1.25,4.1,4.3,3,0.2516,-0.0452,0.0004,267
Fri Jan 21 2022,SPXW220121C04325000,347.6,0,354.3,357.1,0,0.2475,0.955,0.0004,81,4325.00,SPXW220121P04325000,5.17,-1.33,4.2,4.4,41,0.2498,-0.0464,0.0004,357
Fri Jan 21 2022,SPXW220121C04330000,431.36,0,349.4,352.2,0,0.2457,0.9538,0.0004,54,4330.00,SPXW220121P04330000,4.2,-2.45,4.3,4.5,11,0.248,-0.0476,0.0005,447
Fri Jan 21 2022,SPXW220121C04335000,460.58,0,344.4,347.4,0,0.2439,0.9525,0.0005,3,4335.00,SPXW220121P04335000,4.8,-2.05,4.4,4.7,45,0.2466,-0.0493,0.0005,136
Fri Jan 21 2022,SPXW220121C04340000,443.21,0,339.7,342.5,0,0.2432,0.9505,0.0005,101,4340.00,SPXW220121P04340000,4.87,-2.13,4.5,4.8,7,0.2447,-0.0505,0.0005,234
Fri Jan 21 2022,SPXW220121C04345000,0,0,334.8,337.6,0,0.2412,0.9492,0.0005,0,4345.00,SPXW220121P04345000,5.9,-1.3,4.7,5,2,0.2438,-0.0526,0.0005,101
Fri Jan 21 2022,SPXW220121C04350000,374.65,0,330,332.8,0,0.2403,0.9472,0.0005,250,4350.00,SPXW220121P04350000,4.75,-2.65,4.8,5.1,28,0.2418,-0.0539,0.0005,898
Fri Jan 21 2022,SPXW220121C04355000,0,0,325,328,0,0.2383,0.9458,0.0005,0,4355.00,SPXW220121P04355000,8.3,0,5,5.3,0,0.2408,-0.0559,0.0005,91
Fri Jan 21 2022,SPXW220121C04360000,320.6,0,320.3,323.1,0,0.2373,0.9437,0.0005,198,4360.00,SPXW220121P04360000,5.5,-2.3,5.1,5.4,15,0.2387,-0.0573,0.0005,555
Fri Jan 21 2022,SPXW220121C04365000,238.6,0,315.5,318.3,0,0.2362,0.9416,0.0006,4,4365.00,SPXW220121P04365000,6.59,-1.41,5.3,5.6,48,0.2376,-0.0594,0.0006,200
Fri Jan 21 2022,SPXW220121C04370000,353.1,0,310.6,313.4,0,0.234,0.9402,0.0006,198,4370.00,SPXW220121P04370000,5.7,-2.5,5.5,5.8,37,0.2363,-0.0615,0.0006,304
Fri Jan 21 2022,SPXW220121C04375000,417.63,0,305.8,308.6,0,0.2328,0.9381,0.0006,734,4375.00,SPXW220121P04375000,6.92,-1.48,5.7,5.9,99,0.2346,-0.0633,0.0006,643
Fri Jan 21 2022,SPXW220121C04380000,333.6,0,301,303.8,0,0.2315,0.9359,0.0006,322,4380.00,SPXW220121P04380000,7.41,-1.24,5.8,6.1,157,0.2328,-0.0652,0.0006,406
Fri Jan 21 2022,SPXW220121C04385000,229.5,0,296.2,299,0,0.2301,0.9337,0.0006,5,4385.00,SPXW220121P04385000,6.1,-2.8,6,6.3,43,0.2314,-0.0673,0.0006,239
Fri Jan 21 2022,SPXW220121C04390000,306.24,0,291.5,294.2,0,0.2291,0.9311,0.0007,291,4390.00,SPXW220121P04390000,6.25,-2.9,6.2,6.5,27,0.2299,-0.0696,0.0007,314
Fri Jan 21 2022,SPXW220121C04395000,214.4,0,286.7,289.4,0,0.2276,0.9288,0.0007,4,4395.00,SPXW220121P04395000,11.6,2.25,6.4,6.8,31,0.2288,-0.0722,0.0007,296
Fri Jan 21 2022,SPXW220121C04400000,314.6,0,281.9,284.6,0,0.226,0.9265,0.0007,316,4400.00,SPXW220121P04400000,7.1,-2.55,6.7,7,358,0.2276,-0.0748,0.0007,3675
Fri Jan 21 2022,SPXW220121C04405000,373.28,0,277,279.9,0,0.2243,0.9242,0.0007,7,4405.00,SPXW220121P04405000,7.2,-2.75,6.9,7.2,95,0.2259,-0.0772,0.0007,137
Fri Jan 21 2022,SPXW220121C04410000,376.78,0,272.4,275.1,0,0.2234,0.9211,0.0007,233,4410.00,SPXW220121P04410000,10.85,0.65,7.1,7.5,9,0.2245,-0.0799,0.0007,349
Fri Jan 21 2022,SPXW220121C04415000,344.78,0,267.6,270.4,0,0.222,0.9184,0.0008,6,4415.00,SPXW220121P04415000,7.9,-2.55,7.4,7.7,19,0.2231,-0.0826,0.0008,203
Fri Jan 21 2022,SPXW220121C04420000,297.8,0,262.8,265.7,0,0.2206,0.9156,0.0008,199,4420.00,SPXW220121P04420000,7.64,-3.11,7.6,8,171,0.2216,-0.0854,0.0008,320
Fri Jan 21 2022,SPXW220121C04425000,299.27,0,258.2,260.9,0,0.2194,0.9124,0.0008,235,4425.00,SPXW220121P04425000,9.1,-2.05,7.9,8.2,65,0.2201,-0.0882,0.0008,685
Fri Jan 21 2022,SPXW220121C04430000,358.7,0,253.5,256.2,0,0.2181,0.9092,0.0008,195,4430.00,SPXW220121P04430000,8.57,-2.88,8.2,8.5,44,0.2188,-0.0914,0.0009,315
Fri Jan 21 2022,SPXW220121C04435000,260,0,248.7,251.6,0,0.2168,0.906,0.0009,22,4435.00,SPXW220121P04435000,10.23,-1.52,8.5,8.8,10,0.2174,-0.0946,0.0009,257
Fri Jan 21 2022,SPXW220121C04440000,294.08,0,244.2,246.8,0,0.2157,0.9024,0.0009,182,4440.00,SPXW220121P04440000,8.9,-3.2,8.8,9.1,64,0.216,-0.0979,0.0009,477
Fri Jan 21 2022,SPXW220121C04445000,180.3,0,239.5,242.2,0,0.2145,0.8988,0.0009,5,4445.00,SPXW220121P04445000,8.8,-3.65,9.1,9.5,65,0.2148,-0.1015,0.0009,299
Fri Jan 21 2022,SPXW220121C04450000,236.52,-24.68,235.1,237.4,3,0.2135,0.8947,0.001,168,4450.00,SPXW220121P04450000,10.3,-2.55,9.4,9.8,166,0.2132,-0.1049,0.001,1453
Fri Jan 21 2022,SPXW220121C04455000,269.5,0,230.2,232.8,0,0.2115,0.8917,0.001,15,4455.00,SPXW220121P04455000,10.65,-2.55,9.8,10.2,124,0.2121,-0.1089,0.001,257
Fri Jan 21 2022,SPXW220121C04460000,334.38,0,225.6,228.2,0,0.2104,0.8876,0.001,77,4460.00,SPXW220121P04460000,10.52,-3.08,10.1,10.5,157,0.2104,-0.1124,0.001,193
Fri Jan 21 2022,SPXW220121C04465000,289.01,0,220.9,223.6,0,0.2089,0.8837,0.0011,24,4465.00,SPXW220121P04465000,12.62,-1.38,10.5,10.9,29,0.2091,-0.1165,0.0011,250
Fri Jan 21 2022,SPXW220121C04470000,258.7,0,216.3,219,0,0.2075,0.8795,0.0011,210,4470.00,SPXW220121P04470000,11.22,-3.23,10.9,11.3,61,0.2078,-0.1207,0.0011,294
Fri Jan 21 2022,SPXW220121C04475000,225.91,-12.39,211.8,214.4,2,0.2064,0.875,0.0011,260,4475.00,SPXW220121P04475000,12.57,-2.28,11.3,11.7,52,0.2064,-0.125,0.0011,488
Fri Jan 21 2022,SPXW220121C04480000,233.79,0,207.1,209.9,0,0.2049,0.8707,0.0012,402,4480.00,SPXW220121P04480000,16.5,1.15,11.7,12.1,91,0.2049,-0.1293,0.0012,255
Fri Jan 21 2022,SPXW220121C04485000,219.2,0,202.7,205.3,0,0.2038,0.8657,0.0012,85,4485.00,SPXW220121P04485000,12.19,-3.56,12.2,12.6,32,0.2038,-0.1343,0.0012,276
Fri Jan 21 2022,SPXW220121C04490000,219.01,0,198.2,200.7,0,0.2024,0.861,0.0012,343,4490.00,SPXW220121P04490000,12.92,-3.33,12.7,13.1,148,0.2026,-0.1393,0.0012,440
Fri Jan 21 2022,SPXW220121C04495000,265.77,0,193.7,196.2,0,0.2011,0.8559,0.0013,101,4495.00,SPXW220121P04495000,13.09,-3.66,13.1,13.5,73,0.2009,-0.1438,0.0013,316
Fri Jan 21 2022,SPXW220121C04500000,202.47,-13.28,189.2,191.7,5,0.1998,0.8507,0.0013,416,4500.00,SPXW220121P04500000,13.45,-3.8,13.6,14.1,412,0.1997,-0.1493,0.0013,1152
Fri Jan 21 2022,SPXW220121C04505000,216.6,0,185.6,186.2,0,0.1981,0.8458,0.0014,118,4505.00,SPXW220121P04505000,14.6,-3.2,14.2,14.6,21,0.1985,-0.1548,0.0014,236
Fri Jan 21 2022,SPXW220121C04510000,282.13,0,181.1,181.8,0,0.1967,0.8402,0.0014,245,4510.00,SPXW220121P04510000,15.29,-3.06,14.7,15.1,191,0.1969,-0.1601,0.0014,821
Fri Jan 21 2022,SPXW220121C04515000,195.45,0,176.7,177.3,0,0.1953,0.8345,0.0014,115,4515.00,SPXW220121P04515000,15.27,-3.63,15.3,15.7,91,0.1957,-0.166,0.0014,307
Fri Jan 21 2022,SPXW220121C04520000,187.6,0,172.3,172.9,0,0.194,0.8285,0.0015,351,4520.00,SPXW220121P04520000,15.05,-4.45,15.8,16.3,30,0.1942,-0.1717,0.0015,326
Fri Jan 21 2022,SPXW220121C04525000,179.55,0,167.9,168.5,0,0.1926,0.8224,0.0015,80,4525.00,SPXW220121P04525000,18.35,-1.75,16.4,16.9,62,0.1928,-0.1779,0.0015,295
Fri Jan 21 2022,SPXW220121C04530000,178.4,-10.75,163.5,164.2,4,0.1913,0.8159,0.0016,149,4530.00,SPXW220121P04530000,16.8,-3.9,17.1,17.5,34,0.1915,-0.1843,0.0016,1530
Fri Jan 21 2022,SPXW220121C04535000,178.6,0,159.2,159.8,0,0.1899,0.8094,0.0016,110,4535.00,SPXW220121P04535000,20.65,-0.7,17.7,18.2,108,0.1901,-0.1908,0.0016,466
Fri Jan 21 2022,SPXW220121C04540000,201.85,0,154.8,155.5,0,0.1883,0.8027,0.0017,132,4540.00,SPXW220121P04540000,17.8,-4.2,18.4,18.9,57,0.1887,-0.1977,0.0017,691
Fri Jan 21 2022,SPXW220121C04545000,183.8,0,150.6,151.2,0,0.1871,0.7955,0.0017,100,4545.00,SPXW220121P04545000,18.67,-4.03,19.1,19.6,66,0.1873,-0.2047,0.0017,668
Fri Jan 21 2022,SPXW220121C04550000,162.2,-9.65,146.3,146.9,11,0.1856,0.7884,0.0018,631,4550.00,SPXW220121P04550000,18.73,-4.67,19.8,20.3,217,0.1858,-0.2118,0.0018,1721
Fri Jan 21 2022,SPXW220121C04555000,149.8,-17.85,142,142.7,3,0.1841,0.7809,0.0018,26,4555.00,SPXW220121P04555000,20.25,-3.9,20.6,21.1,36,0.1845,-0.2195,0.0018,282
Fri Jan 21 2022,SPXW220121C04560000,141.9,-21.45,137.8,138.5,30,0.1827,0.7731,0.0019,147,4560.00,SPXW220121P04560000,20.18,-4.72,21.4,21.9,66,0.1831,-0.2273,0.0019,436
Fri Jan 21 2022,SPXW220121C04565000,165.6,0,133.7,134.3,0,0.1814,0.765,0.0019,98,4565.00,SPXW220121P04565000,20.95,-4.7,22.2,22.7,184,0.1816,-0.2352,0.0019,548
Fri Jan 21 2022,SPXW220121C04570000,138.1,-16.85,129.5,130.2,12,0.1799,0.7567,0.002,137,4570.00,SPXW220121P04570000,23.32,-3.18,23.1,23.5,73,0.1801,-0.2435,0.002,444
Fri Jan 21 2022,SPXW220121C04575000,133.4,-17.35,125.4,126,13,0.1783,0.7483,0.002,142,4575.00,SPXW220121P04575000,23.31,-3.99,24,24.4,228,0.1787,-0.2521,0.002,668
Fri Jan 21 2022,SPXW220121C04580000,125.46,-21.19,121.3,121.9,7,0.1768,0.7395,0.0021,197,4580.00,SPXW220121P04580000,25.26,-2.84,24.9,25.3,293,0.1772,-0.2608,0.0021,1349
Fri Jan 21 2022,SPXW220121C04585000,118.8,-23.65,117.3,117.9,2,0.1755,0.7302,0.0021,167,4585.00,SPXW220121P04585000,26.07,-2.93,25.8,26.3,284,0.1757,-0.2699,0.0021,158
Fri Jan 21 2022,SPXW220121C04590000,117.53,-20.82,113.2,113.9,10,0.1739,0.721,0.0022,174,4590.00,SPXW220121P04590000,26.71,-3.19,26.8,27.3,147,0.1742,-0.2794,0.0022,501
Fri Jan 21 2022,SPXW220121C04595000,120.6,-13.75,109.3,109.9,7,0.1724,0.7112,0.0022,125,4595.00,SPXW220121P04595000,26.84,-4.01,27.8,28.3,282,0.1726,-0.289,0.0022,289
Fri Jan 21 2022,SPXW220121C04600000,108.9,-21.35,105.3,105.9,46,0.1707,0.7014,0.0023,309,4600.00,SPXW220121P04600000,28.09,-3.71,28.9,29.3,892,0.171,-0.2989,0.0023,1444
Fri Jan 21 2022,SPXW220121C04605000,104.95,-21.3,101.4,102,59,0.1692,0.6911,0.0024,205,4605.00,SPXW220121P04605000,29.56,-3.24,30,30.4,206,0.1695,-0.3092,0.0024,224
Fri Jan 21 2022,SPXW220121C04610000,102.43,-19.82,97.5,98.2,92,0.1677,0.6804,0.0024,276,4610.00,SPXW220121P04610000,30.63,-3.17,31.1,31.5,427,0.1678,-0.3197,0.0024,711
Fri Jan 21 2022,SPXW220121C04615000,106,-12.35,93.7,94.3,56,0.166,0.6696,0.0025,40,4615.00,SPXW220121P04615000,33.27,-1.63,32.3,32.7,42,0.1663,-0.3307,0.0025,180
Fri Jan 21 2022,SPXW220121C04620000,100.3,-14.15,89.9,90.5,34,0.1643,0.6584,0.0025,502,4620.00,SPXW220121P04620000,33.16,-2.79,33.5,33.9,71,0.1646,-0.3419,0.0025,2083
Fri Jan 21 2022,SPXW220121C04625000,95.85,-14.7,86.2,86.8,21,0.1628,0.6467,0.0026,255,4625.00,SPXW220121P04625000,34.05,-3.05,34.7,35.2,651,0.163,-0.3534,0.0026,2053
Fri Jan 21 2022,SPXW220121C04630000,92.24,-14.46,82.5,83.1,46,0.1611,0.6347,0.0026,165,4630.00,SPXW220121P04630000,35.24,-2.96,36,36.5,176,0.1613,-0.3654,0.0026,366
Fri Jan 21 2022,SPXW220121C04635000,90.8,-12.1,78.8,79.4,22,0.1593,0.6225,0.0027,168,4635.00,SPXW220121P04635000,38.28,-1.12,37.3,37.8,797,0.1594,-0.3776,0.0027,189
Fri Jan 21 2022,SPXW220121C04640000,89.02,-10.13,75.2,75.8,39,0.1576,0.6099,0.0028,149,4640.00,SPXW220121P04640000,38.39,-2.31,38.7,39.2,402,0.1577,-0.3902,0.0028,750
Fri Jan 21 2022,SPXW220121C04645000,83.8,-11.6,71.7,72.3,43,0.156,0.5967,0.0028,101,4645.00,SPXW220121P04645000,40.38,-1.52,40.2,40.7,56,0.1561,-0.4033,0.0028,373
Fri Jan 21 2022,SPXW220121C04650000,71.34,-20.41,68.3,68.8,79,0.1544,0.5833,0.0029,1571,4650.00,SPXW220121P04650000,42.04,-1.26,41.7,42.2,1686,0.1544,-0.4167,0.0029,2382
Fri Jan 21 2022,SPXW220121C04655000,75.9,-12.2,64.8,65.4,47,0.1526,0.5695,0.0029,126,4655.00,SPXW220121P04655000,40.65,-3.95,43.2,43.8,181,0.1526,-0.4305,0.0029,283
Fri Jan 21 2022,SPXW220121C04660000,71.9,-12.6,61.5,62,52,0.1509,0.5553,0.003,236,4660.00,SPXW220121P04660000,45.29,-0.71,44.9,45.4,374,0.1508,-0.4447,0.003,1155
Fri Jan 21 2022,SPXW220121C04665000,59.3,-21.65,58.1,58.7,138,0.1489,0.5408,0.003,138,4665.00,SPXW220121P04665000,46.89,-0.61,46.5,47.1,194,0.1489,-0.4592,0.003,320
Fri Jan 21 2022,SPXW220121C04670000,58.34,-19.11,54.9,55.5,132,0.1473,0.5258,0.0031,290,4670.00,SPXW220121P04670000,48.75,-0.25,48.3,48.9,209,0.1473,-0.4742,0.0031,791
Fri Jan 21 2022,SPXW220121C04675000,62.82,-11.18,51.7,52.3,936,0.1454,0.5104,0.0031,401,4675.00,SPXW220121P04675000,48.51,-1.99,50.1,50.7,1396,0.1454,-0.4895,0.0031,601
Fri Jan 21 2022,SPXW220121C04680000,52.19,-18.41,48.6,49.2,105,0.1436,0.4947,0.0031,342,4680.00,SPXW220121P04680000,50.92,-1.23,52,52.6,415,0.1436,-0.5053,0.0031,456
Fri Jan 21 2022,SPXW220121C04685000,46.64,-20.66,45.6,46.2,170,0.1418,0.4786,0.0032,128,4685.00,SPXW220121P04685000,52.77,-1.03,54,54.6,335,0.1418,-0.5214,0.0032,345
Fri Jan 21 2022,SPXW220121C04690000,43.79,-20.21,42.7,43.2,351,0.1399,0.4621,0.0032,420,4690.00,SPXW220121P04690000,55.57,0.07,56.1,56.7,792,0.1401,-0.5378,0.0032,637
Fri Jan 21 2022,SPXW220121C04695000,41.88,-18.92,39.9,40.4,230,0.1383,0.4454,0.0032,142,4695.00,SPXW220121P04695000,56,-1.3,58.2,58.8,225,0.1381,-0.5547,0.0032,399
Fri Jan 21 2022,SPXW220121C04700000,40.13,-17.47,37.1,37.6,534,0.1364,0.4282,0.0033,2157,4700.00,SPXW220121P04700000,60.85,1.7,60.5,61.1,801,0.1365,-0.5717,0.0033,1447
Fri Jan 21 2022,SPXW220121C04705000,41.78,-12.72,34.4,34.9,213,0.1345,0.4107,0.0033,101,4705.00,SPXW220121P04705000,58.44,-2.61,62.8,63.4,82,0.1346,-0.5892,0.0033,658
Fri Jan 21 2022,SPXW220121C04710000,34.68,-16.82,31.9,32.4,142,0.1329,0.3932,0.0033,545,4710.00,SPXW220121P04710000,65.7,2.7,65.2,65.8,274,0.1327,-0.607,0.0033,1012
Fri Jan 21 2022,SPXW220121C04715000,36.69,-11.81,29.4,29.9,32,0.131,0.3752,0.0033,146,4715.00,SPXW220121P04715000,68.38,3.33,67.7,68.4,23,0.131,-0.6248,0.0033,327
Fri Jan 21 2022,SPXW220121C04720000,30.16,-15.49,27,27.5,112,0.1292,0.357,0.0033,614,4720.00,SPXW220121P04720000,69.58,2.43,70.4,71,60,0.1293,-0.6428,0.0033,567
Fri Jan 21 2022,SPXW220121C04725000,25.15,-17.65,24.8,25.2,1065,0.1275,0.3388,0.0033,1018,4725.00,SPXW220121P04725000,73.43,4.08,73.1,73.7,90,0.1275,-0.6612,0.0033,1283
Fri Jan 21 2022,SPXW220121C04730000,25.12,-14.98,22.7,23.1,142,0.1259,0.3207,0.0032,232,4730.00,SPXW220121P04730000,70.77,-0.88,75.9,76.6,33,0.1258,-0.6795,0.0032,560
Fri Jan 21 2022,SPXW220121C04735000,21.52,-15.98,20.6,21,725,0.1241,0.3022,0.0032,147,4735.00,SPXW220121P04735000,80.4,6.4,78.9,79.6,12,0.1242,-0.6976,0.0032,487
Fri Jan 21 2022,SPXW220121C04740000,24.7,-10.2,18.7,19.2,132,0.1227,0.2844,0.0031,282,4740.00,SPXW220121P04740000,96.45,20,82,82.6,29,0.1225,-0.7159,0.0031,317
Fri Jan 21 2022,SPXW220121C04745000,18.9,-13.55,16.9,17.4,134,0.1211,0.2664,0.0031,145,4745.00,SPXW220121P04745000,80.67,1.72,85.2,85.8,12,0.1209,-0.7339,0.0031,498
Fri Jan 21 2022,SPXW220121C04750000,16.05,-14.05,15.3,15.7,415,0.1197,0.2489,0.003,2451,4750.00,SPXW220121P04750000,88.26,6.66,88.5,89.2,452,0.1195,-0.7514,0.003,2208
Fri Jan 21 2022,SPXW220121C04755000,15.62,-12.18,13.7,14.1,34,0.1181,0.2314,0.0029,189,4755.00,SPXW220121P04755000,91.82,7.47,91.9,92.6,11,0.1179,-0.769,0.0029,349
Fri Jan 21 2022,SPXW220121C04760000,14.35,-11.3,12.3,12.7,52,0.1169,0.2148,0.0028,252,4760.00,SPXW220121P04760000,90.42,3.27,95.5,96.2,29,0.1167,-0.7855,0.0028,290
Fri Jan 21 2022,SPXW220121C04765000,12.15,-11.4,11,11.3,133,0.1155,0.1983,0.0027,912,4765.00,SPXW220121P04765000,93.85,3.8,99.2,99.9,8,0.1155,-0.8016,0.0027,470
Fri Jan 21 2022,SPXW220121C04770000,10.1,-11.5,9.7,10.1,103,0.1142,0.1823,0.0026,414,4770.00,SPXW220121P04770000,98.3,5.15,103,103.6,20,0.1142,-0.8177,0.0026,347
Fri Jan 21 2022,SPXW220121C04775000,9.47,-10.23,8.6,9,523,0.1131,0.1673,0.0025,2436,4775.00,SPXW220121P04775000,106.26,10.01,106.9,107.5,158,0.1131,-0.8327,0.0025,2425
Fri Jan 21 2022,SPXW220121C04780000,8.33,-9.67,7.6,8,410,0.112,0.153,0.0024,674,4780.00,SPXW220121P04780000,101.83,2.38,110.9,111.5,12,0.112,-0.847,0.0024,160
Fri Jan 21 2022,SPXW220121C04785000,10.47,-5.83,6.7,7.1,272,0.1111,0.1395,0.0023,260,4785.00,SPXW220121P04785000,121.72,18.87,114,116.8,6,0.1116,-0.8593,0.0023,144
Fri Jan 21 2022,SPXW220121C04790000,6.3,-8.45,5.9,6.3,212,0.1102,0.127,0.0021,766,4790.00,SPXW220121P04790000,131.91,25.66,118.2,121,9,0.1108,-0.8718,0.0021,117
Fri Jan 21 2022,SPXW220121C04795000,7.05,-6.3,5.2,5.6,117,0.1096,0.1154,0.002,215,4795.00,SPXW220121P04795000,115.25,5.4,122.5,125.3,9,0.1102,-0.8833,0.002,507
Fri Jan 21 2022,SPXW220121C04800000,4.9,-7.15,4.6,4.9,775,0.1089,0.1044,0.0019,3363,4800.00,SPXW220121P04800000,119.47,5.92,126.9,129.7,25,0.1098,-0.8936,0.0019,1665
Fri Jan 21 2022,SPXW220121C04805000,4.25,-6.55,4.1,4.4,107,0.1087,0.0952,0.0018,368,4805.00,SPXW220121P04805000,124.44,7.09,131.3,134.1,1,0.1091,-0.904,0.0018,142
Fri Jan 21 2022,SPXW220121C04810000,4.01,-5.64,3.6,3.9,256,0.1083,0.0861,0.0016,361,4810.00,SPXW220121P04810000,128.84,7.69,135.8,138.6,21,0.1087,-0.9132,0.0016,54
Fri Jan 21 2022,SPXW220121C04815000,3.71,-4.94,3.2,3.4,158,0.1079,0.0775,0.0015,316,4815.00,SPXW220121P04815000,134,8.85,140.4,143.2,9,0.1087,-0.9209,0.0015,124
Fri Jan 21 2022,SPXW220121C04820000,3.09,-4.66,2.8,3.1,116,0.1079,0.0705,0.0014,392,4820.00,SPXW220121P04820000,138.46,8.71,145,147.9,16,0.1088,-0.9279,0.0014,158
Fri Jan 21 2022,SPXW220121C04825000,2.75,-4.1,2.5,2.7,93,0.1077,0.0634,0.0013,843,4825.00,SPXW220121P04825000,150.88,18.73,149.6,152.6,13,0.1086,-0.9349,0.0013,97
Fri Jan 21 2022,SPXW220121C04830000,2.6,-3.55,2.2,2.4,173,0.1076,0.0572,0.0012,690,4830.00,SPXW220121P04830000,116.29,0,154.4,157.3,0,0.109,-0.9403,0.0012,86
Fri Jan 21 2022,SPXW220121C04835000,2.45,-3,1.95,2.15,62,0.1077,0.0517,0.0011,523,4835.00,SPXW220121P04835000,160.03,16.53,159.1,162.1,9,0.1093,-0.9457,0.0011,87
Fri Jan 21 2022,SPXW220121C04840000,2.77,-2.08,1.75,1.9,36,0.1078,0.0467,0.001,369,4840.00,SPXW220121P04840000,142.81,0,163.9,166.8,0,0.1092,-0.951,0.0011,153
Fri Jan 21 2022,SPXW220121C04845000,1.77,-2.53,1.55,1.75,66,0.1083,0.0427,0.0009,527,4845.00,SPXW220121P04845000,159.58,7.78,168.7,171.7,1,0.1101,-0.9546,0.001,64
Fri Jan 21 2022,SPXW220121C04850000,1.6,-2.2,1.4,1.55,256,0.1085,0.0386,0.0009,1329,4850.00,SPXW220121P04850000,175.75,19.1,173.5,176.5,8,0.1102,-0.959,0.0009,176
Fri Jan 21 2022,SPXW220121C04855000,1.42,-1.98,1.25,1.45,22,0.1092,0.0355,0.0008,376,4855.00,SPXW220121P04855000,94.6,0,178.4,181.4,0,0.1114,-0.9616,0.0008,45
Fri Jan 21 2022,SPXW220121C04860000,1.25,-1.75,1.25,1.3,350,0.1105,0.0334,0.0008,1857,4860.00,SPXW220121P04860000,87.7,0,181.8,187.4,0,0.1095,-0.9679,0.0007,77
Fri Jan 21 2022,SPXW220121C04865000,1.27,-1.405,1.05,1.2,105,0.1106,0.03,0.0007,208,4865.00,SPXW220121P04865000,74.4,0,186.7,192.3,0,0.1102,-0.9704,0.0007,53
Fri Jan 21 2022,SPXW220121C04870000,1.54,-0.835,0.95,1.1,42,0.1112,0.0275,0.0006,328,4870.00,SPXW220121P04870000,120,0,191.6,197.2,0,0.1108,-0.9729,0.0006,44
Fri Jan 21 2022,SPXW220121C04875000,1.14,-0.985,0.85,1,160,0.1117,0.025,0.0006,820,4875.00,SPXW220121P04875000,106.31,0,192.6,205.7,0,0.1082,-0.9785,0.0005,33
Fri Jan 21 2022,SPXW220121C04880000,0.95,-0.925,0.8,0.95,28,0.113,0.0236,0.0006,553,4880.00,SPXW220121P04880000,108.6,0,197.5,209.1,0,0,-0.9974,0.0001,67
Fri Jan 21 2022,SPXW220121C04885000,0.94,-0.735,0.7,0.85,20,0.1131,0.0211,0.0005,392,4885.00,SPXW220121P04885000,107.1,0,202.4,214,0,0,-1,0.0002,10
Fri Jan 21 2022,SPXW220121C04890000,0.8,-0.7,0.65,0.8,13,0.1142,0.0197,0.0005,422,4890.00,SPXW220121P04890000,102.8,0,207.3,218.9,0,0,-0.9998,0,141
Fri Jan 21 2022,SPXW220121C04895000,0.85,-0.5,0.6,0.75,9,0.1152,0.0184,0.0004,422,4895.00,SPXW220121P04895000,106.9,0,212.2,225.2,0,0.1032,-0.9901,0.0003,11
Fri Jan 21 2022,SPXW220121C04900000,0.67,-0.53,0.55,0.7,351,0.116,0.017,0.0004,2483,4900.00,SPXW220121P04900000,214.1,10.2,217.2,230.4,2,0.1093,-0.9878,0.0003,176
Fri Jan 21 2022,SPXW220121C04905000,0.7,-0.4,0.55,0.65,150,0.1176,0.0163,0.0004,198,4905.00,SPXW220121P04905000,158.7,0,222.2,235.4,0,0.1113,-0.988,0.0003,9
Fri Jan 21 2022,SPXW220121C04910000,0.72,-0.28,0.5,0.6,208,0.1183,0.015,0.0004,1075,4910.00,SPXW220121P04910000,0,0,227,240.3,0,0.107,-0.9918,0.0002,2
Fri Jan 21 2022,SPXW220121C04915000,0.68,-0.22,0.45,0.6,4,0.1196,0.0142,0.0003,191,4915.00,SPXW220121P04915000,131.83,0,232.1,245.3,0,0.1113,-0.9908,0.0003,9
Fri Jan 21 2022,SPXW220121C04920000,0.57,-0.23,0.45,0.55,44,0.1209,0.0135,0.0003,336,4920.00,SPXW220121P04920000,135.88,0,237.1,250.2,0,0.1109,-0.9921,0.0002,6
Fri Jan 21 2022,SPXW220121C04925000,0.65,-0.1,0.4,0.5,19,0.1213,0.0123,0.0003,887,4925.00,SPXW220121P04925000,0,0,242,255.1,0,0.1065,-0.9948,0.0002,3
Fri Jan 21 2022,SPXW220121C04930000,0.5,-0.2,0.4,0.5,3,0.1233,0.012,0.0003,550,4930.00,SPXW220121P04930000,0,0,247.1,260.2,0,0.1148,-0.9923,0.0002,5
Fri Jan 21 2022,SPXW220121C04935000,0.55,-0.075,0.35,0.45,13,0.1234,0.0108,0.0003,163,4935.00,SPXW220121P04935000,0,0,252,265.1,0,0.1105,-0.9949,0.0002,0
Fri Jan 21 2022,SPXW220121C04940000,0.45,-0.15,0.35,0.45,167,0.1254,0.0107,0.0003,178,4940.00,SPXW220121P04940000,157.04,0,257,270,0,0.1077,-0.9963,0.0001,13
Fri Jan 21 2022,SPXW220121C04945000,0.43,-0.12,0.3,0.45,1,0.1264,0.01,0.0002,123,4945.00,SPXW220121P04945000,0,0,261.6,275,0,0,-1,0.0002,1
